4334
1187	3014	16
1873	2656	35
404	2774	35
525	3615	41
2445	4408	13
2427	3833	15
1240	1275	35
3000	549	15
207	551	35
1599	1364	35
2598	1753	13
208	1697	35
854	3833	0
2529	3014	16
3797	2638	41
3642	1778	15
3749	163	35
1635	4222	21
3365	3014	16
3752	3929	3
1168	3014	16
1232	1250	35
469	3931	35
3644	962	31
1454	3069	35
3967	2660	35
3046	1420	41
1093	438	44
2478	3520	16
692	2348	3
3322	791	35
2286	227	3
2632	1377	35
3381	3014	16
1168	438	44
3322	3124	35
2767	361	35
703	813	2
2581	3833	15
2620	3007	29
1920	2829	35
2351	3252	23
1392	105	35
3360	2127	35
2646	3698	3
3166	3386	35
3863	1027	13
2445	786	35
4142	3675	23
3797	2012	41
399	3194	3
3384	2641	3
855	1074	35
1225	1024	35
4413	281	41
1240	1999	35
2329	1088	3
854	3941	31
854	3833	17
1663	3467	41
2529	2933	29
3570	3833	15
1232	1413	35
2455	2463	35
1266	1374	35
593	3271	35
2776	1685	15
2427	2595	29
3333	3833	17
4141	246	35
1805	919	35
2089	162	35
3262	3014	16
1240	2207	35
1240	3786	35
3461	116	35
1277	684	3
207	438	44
3046	2084	33
2684	3497	41
2448	3533	35
8	3317	41
2471	2768	3
401	2574	29
2916	1382	3
1450	2693	6
2585	3250	3
1298	357	35
1705	155	3
2140	2828	3
1281	901	13
3357	3256	35
1856	3609	3
2213	438	44
692	3461	3
2090	259	33
1886	839	3
595	1438	35
3031	1716	35
3046	4447	33
677	1948	23
4432	2727	35
27	3635	41
1332	1265	35
3096	757	3
12	4060	35
1611	497	35
1663	1663	33
4427	3304	3
2946	3833	0
855	2426	35
2754	4438	41
696	3965	3
4246	1924	35
3537	1253	35
1281	438	44
99	3299	35
3564	4411	3
368	4132	35
2800	1473	3
3335	1958	35
2872	1126	3
2560	3014	16
3763	1646	35
2912	438	44
3597	4177	3
1557	2491	35
4336	1164	16
1844	2166	13
3564	2190	3
4064	2199	43
4071	480	35
3946	4257	33
2865	1468	35
568	938	29
2940	962	31
359	2382	3
3623	2565	35
3028	3565	35
1240	1660	35
1780	3467	41
596	1673	21
92	60	35
2340	3833	15
3333	1820	31
3505	968	35
2754	3710	28
1805	2744	3
4311	3364	29
235	3937	23
3570	4042	3
2140	1811	3
3561	3467	41
1494	2842	35
3875	438	44
3561	703	41
1289	1203	35
3587	3219	35
3963	4115	3
2471	3638	3
2417	283	23
3863	1260	3
606	214	35
2916	114	35
4427	2765	3
1439	3816	3
1187	2745	35
4302	1436	35
2471	1508	3
2105	942	13
4427	2176	3
3400	1170	35
4053	2009	33
2872	2380	31
2135	963	35
3712	1663	41
3874	1040	35
26	1432	3
95	3892	35
1262	3833	0
3561	4337	41
1440	753	35
568	2136	3
4355	3661	35
486	2684	41
1411	1559	35
2646	164	23
905	1991	35
264	438	44
1633	4129	29
2351	3833	0
3732	3833	15
279	2365	35
1577	1890	35
3752	1128	3
2982	3998	3
4392	118	3
4029	2675	35
2982	2204	3
2684	3724	2
1427	442	35
2867	4061	35
26	4076	3
1663	3106	41
359	1762	3
595	1891	23
2980	1570	35
4056	206	3
1827	3014	16
3561	3581	40
1752	3534	23
1435	2337	35
677	3833	17
1000	2386	35
3963	3619	3
692	4229	35
687	1934	35
1307	362	3
1365	4010	35
1298	3833	15
3963	2093	3
3031	3859	35
4302	1321	35
3227	3833	0
3930	23	3
3747	719	35
99	1804	35
4289	633	35
686	892	35
1187	171	15
1663	1780	41
2229	3535	15
1499	2186	35
1277	2688	13
789	1855	31
677	4388	35
2418	2677	13
4246	3867	35
905	2192	35
2471	3602	3
3469	4155	4
3875	3715	35
4427	1817	3
4427	3833	15
3570	1557	3
4118	4041	35
1784	3095	35
1420	4369	2
3712	1450	41
4302	3251	23
1332	423	35
1240	2783	35
3712	2924	41
1262	438	44
3090	438	44
1411	3628	35
1232	3833	0
3255	837	35
2369	3963	2
2684	2150	34
1298	234	35
4121	382	35
4355	3364	13
80	3073	35
1873	1258	35
2101	3833	0
855	711	35
2822	4091	35
2099	3833	0
399	2398	3
3317	1880	34
2529	672	35
3273	15	41
3834	232	35
855	1537	35
1774	3146	35
3245	2759	6
513	1378	35
2101	4239	31
4303	3833	17
3335	2252	13
2478	2725	35
3398	4432	3
2872	4127	3
2471	2543	3
2478	3587	3
987	3014	16
1279	2980	3
4413	1951	36
2471	2157	3
936	3833	15
940	3993	35
3597	1546	3
4126	2489	23
2050	3197	35
871	295	35
1131	3106	41
12	3006	15
26	2835	3
3365	2291	3
2286	1867	3
3732	2058	3
1633	4129	13
3642	3833	17
2427	3833	0
3963	1548	3
1780	2537	8
2874	962	31
1187	3754	23
2471	4435	31
2872	3761	3
3959	438	44
26	152	3
4427	1285	3
4053	2132	6
987	3833	39
855	491	35
3538	3833	0
1670	4155	4
3963	872	3
1428	3860	35
2089	4330	35
2135	3833	23
2776	473	35
4448	1214	35
2982	3936	23
3875	2230	35
1965	3086	3
1844	111	23
2471	3427	3
3875	3669	35
241	314	35
3039	2033	35
696	1381	29
3005	759	35
923	465	35
2099	188	15
92	4162	35
4174	1132	35
3732	1273	3
3417	2392	34
1692	815	35
1423	2827	29
3467	4196	2
2664	2880	35
2286	1385	3
3322	2380	31
3335	1710	35
1886	3121	23
2171	3739	35
4384	402	31
4246	3845	35
12	2170	35
2140	3833	17
4452	2613	35
1232	2434	3
692	14	3
3805	2795	35
3752	2267	23
2135	3419	35
696	3045	3
2961	3585	3
4412	3833	0
2096	3014	16
464	3334	13
1969	438	44
2865	3633	35
3757	3833	17
3269	3423	13
3712	1588	21
733	3809	35
1503	2432	35
1544	4341	35
855	2201	35
2100	2831	35
2839	3491	35
3816	2953	35
12	3006	29
3714	3792	35
102	3492	35
488	4211	35
1201	2394	35
4135	2437	35
1689	3519	24
4337	4337	33
3587	3744	35
568	3833	17
1752	3411	15
241	560	23
1557	2223	35
1780	1780	33
2867	1500	29
1232	4396	31
3782	2182	35
2065	3195	35
687	396	35
1298	1963	29
4221	3341	23
27	4413	41
3096	2799	13
1663	1307	2
4246	102	3
2306	2331	35
2471	3355	3
4303	1367	35
3623	2353	15
3449	3263	35
2452	173	35
525	82	2
4119	4119	33
923	1649	35
2987	438	44
1240	3145	35
2099	1089	3
677	2713	3
3381	720	35
2581	402	31
2060	2060	33
1277	1047	35
486	3090	2
2867	1359	23
1240	1190	35
351	2960	35
1547	1854	35
4356	6	35
3623	771	35
4233	1962	35
2445	2722	29
2872	2162	13
3752	1114	3
1411	654	35
3599	184	35
1307	2215	23
486	1526	41
404	3220	23
807	1900	35
4159	2341	35
3787	2487	35
1240	2661	35
1030	3620	35
4255	3833	0
757	3689	35
703	3335	2
3106	3850	6
2987	263	13
3300	493	35
4142	3499	13
4198	4288	3
2585	2422	35
1187	915	35
4413	207	2
3963	4318	3
692	3833	17
1501	1003	35
2982	1820	31
2478	958	35
595	317	35
677	3170	29
1298	4295	35
1240	3758	35
1240	148	35
3189	3275	35
3930	3833	17
4270	969	35
1663	3910	6
399	252	3
3714	2901	35
4196	1618	35
3955	1936	35
956	996	35
1411	1617	35
2512	1893	13
4355	808	35
1345	1045	35
1828	470	13
3909	3542	35
27	1805	2
1368	4006	35
696	3788	3
596	26	2
1004	1850	35
3728	2876	35
2989	3780	35
2396	189	35
2340	59	29
1441	699	35
486	486	33
1763	3539	35
3096	2799	29
399	2026	3
2659	4059	35
813	2208	15
4198	2023	3
359	96	3
1752	3833	17
4198	3815	16
1240	3489	35
3635	2418	2
2418	3594	3
1232	782	35
1187	3264	35
3273	2620	2
439	3679	35
1670	3905	41
2265	4266	35
936	3345	3
4452	1055	35
4369	1065	35
26	2900	31
1240	707	35
1910	3014	16
8	2638	41
905	4187	3
3875	2304	35
12	3052	35
1663	2924	41
3009	1248	35
1628	1025	35
4280	2298	35
2060	1423	2
3384	1091	3
3798	1157	13
2418	3833	0
4422	1397	35
2344	1026	35
3046	4311	2
2585	1792	15
1952	1820	31
855	896	35
708	1153	3
1232	360	35
2140	265	3
677	3827	35
3763	2904	35
596	1766	33
35	2092	3
1240	3839	35
3635	3635	33
2598	3833	17
1307	3833	17
412	3988	35
987	408	35
3561	2639	4
4364	1957	35
2469	4316	35
1474	1139	35
3471	1770	35
4303	103	29
99	2599	35
99	962	31
1633	4129	15
4118	4036	35
3757	3014	16
4412	3347	3
4198	3063	29
1240	1197	35
1965	866	3
3963	3014	16
399	3020	3
1886	3282	3
2912	4347	29
2351	2748	35
359	4093	3
1068	851	35
2320	1530	35
2867	288	31
350	4084	35
1240	803	35
8	2119	26
855	1138	35
4355	962	31
264	3833	17
2165	4203	35
2872	2671	3
3986	289	35
883	3198	23
3230	1635	41
2700	755	43
1232	3947	35
3749	3463	35
8	2479	6
27	2537	8
1780	3635	41
3597	44	3
789	3833	17
2229	3833	17
399	2015	3
1232	328	3
1289	3833	17
2529	3573	35
3615	1585	33
474	4164	35
1232	3674	35
1501	2937	35
1925	1612	35
905	3833	0
1201	2596	29
804	3556	43
4373	2891	35
3752	2384	3
2418	2319	3
1240	783	35
3046	2867	2
3309	1086	23
3046	2445	2
4356	1768	35
3597	4166	35
2209	1741	35
3798	1219	23
3732	1129	3
3031	2005	35
3227	3749	3
2000	2478	2
378	1709	35
1419	3833	0
135	3392	35
3561	3738	34
855	4131	35
1663	3497	41
3728	1264	35
3273	1844	2
1232	196	35
2638	811	19
1240	3105	35
4246	2618	3
1844	3833	0
4412	1820	31
4255	151	35
2517	83	35
789	763	35
2788	1090	35
644	3685	35
399	3532	3
35	2602	3
821	358	44
2646	3833	0
821	70	35
2269	4161	4
4147	3702	3
2099	367	35
855	4281	35
1232	3851	3
3564	1855	31
1187	2502	35
3732	3014	16
1633	1807	3
2684	100	2
883	3833	0
1423	438	44
48	438	44
4384	188	29
1131	3467	41
3724	2317	3
119	3391	35
1279	1980	35
99	1157	13
2754	1442	30
623	422	35
15	15	33
4384	3996	23
3757	4398	35
134	2788	3
4246	2420	3
4430	523	35
1240	3062	35
2316	3833	17
1577	2194	35
3322	50	35
412	1824	35
2286	1986	3
3398	2008	3
3096	3833	15
1764	3344	35
2351	2889	35
1663	2961	2
975	3676	35
1131	1526	41
3618	3413	34
1354	3833	17
802	1818	35
1910	52	35
3189	1813	35
703	2638	41
3106	1801	8
2471	344	3
1501	2540	35
3728	1296	35
3369	2573	35
3963	2965	3
2989	211	35
3863	438	44
703	703	33
696	4100	3
12	2993	35
1382	4205	35
853	3397	29
35	3260	3
2684	1217	33
3826	613	35
3924	243	35
2767	3141	35
2982	2818	3
987	547	23
2955	3813	3
1952	1851	3
3407	1699	35
2471	406	3
413	335	35
4172	3503	35
3000	860	35
2417	2403	35
2163	3	3
1419	2305	13
1619	2593	43
4137	3036	35
1427	397	35
35	3138	3
3273	4024	41
3732	4250	3
2874	3833	17
2269	258	33
2516	1186	43
486	1910	2
92	4070	35
3262	3833	23
855	841	35
359	3639	3
1663	3644	2
2105	3833	0
1447	3509	35
2587	2249	35
3597	1565	3
2684	1420	41
1886	3014	16
2213	1517	35
1910	1433	35
757	974	35
789	1835	35
2862	1615	35
1232	2032	35
1708	2504	35
3644	4055	29
3096	3505	3
1910	3329	35
3587	3800	35
1910	4409	35
2940	2079	35
1279	1567	3
696	3041	3
1289	1792	15
1844	3657	35
855	4347	15
399	1034	3
3797	3435	33
4255	3114	13
3635	4053	41
3963	3066	3
3398	180	23
2069	955	35
3597	438	44
2961	58	3
1058	1476	35
3227	474	3
200	4328	35
2598	2100	3
1411	1183	23
2690	2715	13
461	1512	35
3623	2353	13
4438	1518	36
2771	1033	35
56	537	35
3732	1639	3
2658	2126	23
2413	3876	35
2000	4053	41
1847	1569	35
2448	1825	35
4384	3833	15
2684	804	41
1279	3631	13
855	1282	35
2867	3307	35
648	301	35
1952	2574	29
4412	3833	17
3532	394	35
4147	3833	17
364	3833	15
2417	1492	13
3752	438	44
2135	3833	15
2516	3430	33
2229	438	44
2961	962	31
3959	2395	13
3732	176	3
3365	225	13
2859	863	35
2140	3587	3
1663	352	2
4024	859	6
3561	1630	6
220	1167	35
2099	188	29
3322	3013	35
2560	3833	17
2912	1162	3
692	597	3
3269	4003	35
918	2976	35
2471	1012	13
1828	528	31
4116	1674	35
1990	608	23
2516	2188	21
4392	3493	15
1420	2912	2
1847	454	35
1411	1803	29
42	1785	35
256	1498	6
3724	3014	16
3623	3081	35
2671	895	35
207	2013	35
3161	3223	31
708	3833	17
1093	3833	39
3150	4368	35
464	4435	31
2946	438	44
2917	751	35
668	1375	35
3090	3833	0
2946	3957	29
1458	239	35
2982	3318	3
2478	3833	17
3318	1532	35
1298	2179	35
4174	617	35
4246	1733	35
399	593	3
648	2237	35
3589	1144	35
81	1463	35
3538	3833	15
3317	3317	33
3946	1670	41
3123	2521	35
3384	3991	3
399	716	35
486	2364	25
1708	2353	15
1411	1652	35
814	3014	16
281	3968	34
867	117	35
1240	4111	35
3398	3274	3
1990	614	3
1965	3833	44
2448	158	35
3564	3186	3
875	3807	35
1131	3147	21
987	439	3
1000	1226	35
2171	1054	35
987	115	13
3797	1330	21
134	1164	16
1774	1100	35
3384	3896	3
2912	3014	16
1411	534	35
1289	521	35
3322	2435	35
4198	267	35
1501	3833	39
119	1180	35
4311	3014	16
2865	1523	35
2989	54	35
3090	3014	16
1030	2929	35
404	3014	16
92	2246	35
4427	3833	17
2598	438	44
2916	3890	23
3161	1144	35
3469	2269	41
4141	2719	35
1663	2560	2
855	906	35
2940	3833	15
853	713	23
1663	1450	41
4427	3485	3
464	1842	3
2862	3401	35
82	3928	3
399	3833	0
3732	438	44
3046	3561	36
3384	1727	3
4115	1171	35
3046	292	43
1022	2261	35
1663	48	2
3597	1058	3
2436	2043	35
359	1053	3
3732	2906	3
1201	438	44
2008	318	35
4141	1668	35
1789	1578	35
359	1435	3
2286	842	3
3559	479	35
2101	438	44
1501	570	35
2585	4445	3
1289	2138	3
134	2300	3
3398	4267	3
2700	2700	33
1277	4296	3
2427	3014	16
1289	3226	16
3309	3833	15
3116	3558	35
82	179	3
3365	3833	17
2867	2312	35
407	2918	35
1411	1308	35
1708	2380	31
2916	2433	35
3398	484	13
35	3956	3
1332	3010	35
1423	2679	3
3761	3112	35
2867	1169	35
3133	3510	35
855	356	35
2856	1796	29
1420	2924	41
4246	2862	3
3273	1711	41
4274	3208	35
323	1370	35
152	2738	35
4448	767	35
1567	978	35
4430	1346	23
3635	2823	33
119	2539	35
623	1799	35
2286	3357	3
1411	962	31
2460	2619	3
3317	2486	6
3587	925	35
3798	3833	0
4303	3652	35
594	3343	35
3322	2857	23
4302	2635	29
765	1486	35
987	585	3
687	124	35
3752	2268	13
1663	814	2
2418	2677	29
1232	4113	35
2982	1094	3
2269	4361	33
2874	3428	3
789	2484	35
2684	2229	2
3805	1211	23
2638	2310	2
1671	1765	35
3046	1687	24
4246	2879	3
3935	310	35
1232	3014	16
2800	3894	3
1557	3323	35
1764	69	35
3798	2861	3
4413	2173	9
2916	2533	29
3335	4391	31
134	407	3
1240	3729	35
2598	867	3
3597	4117	3
2050	4326	35
3930	1751	23
1828	195	3
1805	1605	35
2096	4347	13
4076	664	35
3732	576	3
27	1140	43
3635	2537	8
99	198	35
2867	3833	17
1846	2471	2
3541	2028	35
3532	3522	35
3309	2900	31
3250	2921	35
2310	2933	29
4337	280	33
3417	3417	33
1154	2019	35
2023	1451	35
3564	358	44
4127	3465	35
3732	3210	3
2872	3833	15
1205	503	23
703	1752	2
1289	438	44
854	3162	23
4311	4306	35
1689	3556	43
2012	3877	6
4369	4213	35
4392	1057	23
1411	1927	35
1583	3583	35
855	2726	35
4246	3031	3
818	574	3
4246	1474	3
2916	2825	3
789	245	35
119	4215	31
3797	2269	41
3532	736	35
2229	1383	35
1411	742	35
1847	379	35
359	257	3
3863	4167	23
2800	1041	3
1298	1586	35
3645	81	3
2140	2380	31
818	603	3
4355	3833	17
3732	188	13
616	3833	0
3787	303	35
987	3058	3
4258	3447	35
2388	1943	35
2924	3413	34
3363	2606	35
1663	1168	2
3255	962	31
855	1555	35
353	4095	35
1389	3551	35
48	2650	23
804	2576	42
1440	3454	35
1411	2191	35
2471	2355	3
1670	384	33
4255	2853	3
27	2090	41
1382	1134	35
3384	3833	23
987	2308	3
486	4303	2
4137	3681	35
1547	4329	35
1670	2351	2
3564	3833	15
2581	438	44
4303	1778	13
3309	438	44
378	2030	29
2382	2456	35
1068	3472	35
82	2628	3
3755	2271	35
378	3725	35
486	329	27
936	2412	3
1307	438	44
2460	4104	3
1232	4352	3
708	1906	23
3752	385	3
352	3014	16
12	3833	17
3589	1603	35
3046	1780	41
26	3833	17
2205	920	35
3759	3589	3
3433	2704	3
99	3354	35
3724	962	31
1240	2685	35
2581	4204	23
2140	2398	3
2069	261	35
3309	3014	16
1737	1849	35
3309	901	29
2286	918	3
2982	1873	3
3597	3833	17
3752	3014	16
2620	1164	16
4355	3014	16
4246	722	35
3581	695	21
3998	1976	35
1289	572	23
2478	438	44
3245	2284	36
160	1820	31
486	4147	2
802	161	35
883	2550	29
757	2247	35
2926	4149	35
3752	810	3
677	2202	3
350	2321	35
1969	1223	13
3597	1178	3
987	451	35
1805	3165	3
1610	1109	35
1332	1767	35
1187	3265	35
3752	513	3
1419	2305	29
1240	4231	35
879	2785	35
2213	827	35
2340	59	13
1345	602	35
4052	2523	35
3597	351	3
3963	414	3
2598	665	3
1240	3678	35
946	1465	33
2140	4364	3
3905	4429	6
1526	1810	8
703	3469	41
3924	3923	35
2587	587	35
1663	2316	2
82	3599	3
513	347	35
399	2380	31
1232	3974	3
12	149	35
2482	372	35
3597	3866	35
3982	2913	35
1663	4413	41
4246	1584	35
359	2027	3
2012	2118	33
2699	2559	29
1920	911	35
3642	1778	29
2029	1795	35
4427	1083	3
359	1455	3
1240	4097	35
2512	3014	16
1422	2697	35
3538	3833	23
1093	3833	15
596	4053	41
1598	954	35
4246	1954	35
3724	3833	17
119	2741	13
740	703	41
3642	3393	35
696	1381	13
4337	3811	6
1670	1670	33
2907	2222	35
1965	1266	3
1599	1353	35
1423	4083	31
3046	2587	2
3090	3833	17
4056	594	3
3732	403	3
1526	3756	33
2213	3014	16
2140	1034	3
2800	2561	3
1187	1145	35
1187	341	35
35	3127	15
1302	3833	17
1093	3833	0
3597	2455	3
3645	531	29
940	3985	35
73	4428	35
3959	2703	35
3963	3833	0
3096	2168	3
2140	2469	3
4031	3677	35
2516	2077	5
1277	4249	3
3189	1032	35
595	1342	35
3752	4356	3
2329	1130	35
2961	3687	35
696	3833	0
3998	4140	35
44	1814	35
4387	1661	35
3752	2030	15
3649	3703	35
3046	2350	2
2413	2817	35
1598	3001	35
2699	3833	23
1680	2806	35
1846	1240	2
3160	638	35
82	2771	3
3227	678	3
1577	2934	35
1034	1136	35
1290	1576	35
696	967	3
2229	2612	35
1908	3014	16
3467	2369	36
4336	1314	3
3046	2558	25
4427	3187	3
1051	3806	35
399	909	23
26	2578	23
2205	565	35
1886	2655	3
12	2667	35
359	3656	3
2101	3375	35
3875	2263	35
1793	218	35
1078	3561	36
1861	3550	35
404	447	31
855	231	35
2865	1238	35
3262	88	35
855	2218	35
1232	2721	35
1775	2770	35
4289	1021	35
3712	3015	34
3161	1317	29
3564	3897	3
692	4449	35
1856	3833	15
2286	1286	13
2684	1078	41
1846	1670	41
2955	3665	3
19	3970	35
2856	3014	16
3	4419	35
3357	138	35
2916	2338	16
1910	438	44
2587	4315	35
4448	845	35
350	924	35
4198	331	23
956	1303	35
3449	806	35
486	3635	41
3333	3014	16
2872	3388	35
486	1886	2
4137	3036	35
3797	4161	4
2767	581	35
1289	901	13
26	3286	3
1034	1141	35
1705	438	44
2135	3833	17
1910	502	35
3635	1131	41
3752	2780	3
692	2408	3
1423	3833	0
4246	3820	35
1898	3105	35
399	4029	3
4246	2935	35
134	438	44
3538	3183	35
3469	2090	41
1861	3490	35
2867	1188	35
1262	3833	17
4147	3014	16
1965	73	3
616	4289	3
207	1471	35
3561	4413	41
27	27	33
3469	1655	43
2351	2784	35
4430	1095	35
1279	3833	17
119	3084	35
3269	1647	35
3959	1921	35
3381	1676	13
2286	76	3
3262	3833	0
1910	2400	35
1035	1155	35
616	773	23
1187	251	35
3398	4163	3
692	1235	3
3227	1820	31
2012	4034	8
1969	3833	17
404	3833	15
3210	3720	35
1730	561	34
227	104	35
854	712	13
4311	323	3
3189	3093	3
2393	4134	35
855	1902	35
4221	3014	16
404	2596	29
1619	3501	6
3269	3833	15
1000	1226	35
3230	2700	41
1240	4145	35
914	2457	35
2445	483	31
708	4439	3
1439	962	31
1279	2251	3
3599	297	35
3597	19	3
1868	3387	35
265	4105	35
1093	3014	16
3273	692	2
3728	3478	35
3963	2493	3
1910	2330	35
3570	307	29
651	3476	35
3469	2754	41
3805	3563	13
4117	1834	35
4301	1193	35
3946	3635	41
3834	34	35
721	3636	35
2229	4358	35
3400	472	35
4246	651	3
3798	962	31
3623	1448	35
4384	181	3
2598	1192	23
956	1748	35
1708	3833	17
4392	3493	29
936	1820	31
3322	552	35
1663	27	41
4302	3833	0
3623	3861	35
1844	3248	35
134	1909	23
1827	1905	23
1034	1521	35
2982	2681	3
4246	756	29
975	1460	35
4430	1820	31
3597	983	3
2089	3833	17
4117	3368	35
3805	1820	31
134	1763	3
595	1792	15
352	1852	29
3384	2022	3
2388	881	35
2140	716	35
735	4082	35
3875	2900	31
378	4367	35
2096	4139	35
27	3564	2
1232	1297	35
4255	1059	35
359	2083	29
3649	3760	35
2163	3833	0
807	3239	35
2982	1030	3
4249	2743	35
854	438	44
1740	979	35
2690	848	23
3946	3046	41
2460	172	3
2632	1406	35
2478	3833	0
2645	745	35
3398	3400	3
3537	438	44
1708	4180	3
1419	3833	23
2306	3415	35
1285	2062	35
4427	2423	3
119	2336	35
814	37	29
1240	673	35
1420	3863	2
1232	1444	35
1633	3940	3
1240	1590	35
2135	3305	35
3875	2048	35
4179	2754	41
281	281	33
3587	4298	35
703	3635	41
1663	15	41
2512	762	35
2659	1877	35
1827	438	44
1035	1155	35
3649	4272	35
818	952	13
3597	4322	3
2646	4005	3
2684	15	41
3759	3833	17
692	2065	3
1633	3596	3
1307	3032	13
2912	84	35
2219	1181	35
3623	3003	35
3564	2526	35
1440	2500	35
2800	1222	3
1240	1685	13
3635	15	41
3335	1840	16
3642	402	31
399	1811	3
399	802	3
1232	296	35
3963	2892	3
1126	1513	35
2512	2673	3
2471	2804	3
3046	2417	2
2916	2318	3
3732	611	3
3398	3833	0
1345	4092	35
596	2638	41
92	2915	35
2867	3396	35
1844	2342	35
3642	1778	13
2961	2821	3
568	4244	3
696	438	44
3255	3833	15
1240	4444	35
3570	2939	3
4142	3014	16
703	4053	41
703	3959	2
1811	4209	35
2351	3872	35
1752	2228	13
35	1922	3
195	4197	35
1705	2822	3
3335	2252	29
3798	3014	16
3561	3561	33
1131	3302	6
4137	3681	35
2329	2495	13
855	3579	35
3616	2040	35
3020	4190	35
1990	4129	13
4412	438	44
1805	2964	35
133	3833	17
2105	3833	31
721	3636	35
3384	1009	3
855	3742	35
4196	438	44
2101	123	35
3597	249	13
2657	4030	23
3946	3946	33
1240	1046	35
1910	3814	35
1805	461	3
4246	284	3
821	3833	17
1232	1402	3
12	106	35
1828	438	44
2946	3957	13
1365	4089	35
1240	2958	35
1705	2837	3
1419	3833	17
2089	3267	35
1000	4404	35
692	3833	0
3537	1691	13
2096	2025	23
2646	2385	35
692	3332	3
855	932	35
12	3651	35
3269	3423	29
4302	2566	15
1126	1978	35
1423	1792	15
1131	1663	41
3797	1973	36
4271	951	35
2329	395	35
407	122	35
1970	506	35
160	3833	0
1001	1944	35
4392	1736	3
3189	986	29
4029	2683	35
3645	1505	31
27	703	41
1925	2514	35
1356	2340	2
2350	1492	13
1458	500	35
2234	1504	35
3262	3664	15
2176	1832	35
1058	431	35
2229	2729	35
2229	3535	29
740	1527	33
4029	3043	35
703	2684	41
2329	2859	3
187	1018	35
4142	962	31
1560	4086	35
399	1000	3
2418	3833	17
48	2108	13
2417	749	35
813	1935	23
2646	840	35
359	3060	3
2529	64	15
464	2753	35
1205	3456	35
3732	1970	3
99	1456	35
2286	3405	3
1034	2107	35
1289	3135	3
133	3613	3
99	1160	35
1078	3556	43
1752	3714	3
4198	3826	3
2684	905	2
2213	3891	35
4413	1670	41
2478	3382	35
4159	1039	35
2436	3023	35
3635	399	2
1232	2910	35
3597	3986	3
1573	897	35
3642	3014	16
3029	717	35
2512	2255	29
1965	3360	3
4303	438	44
3090	3833	23
359	201	3
3635	2512	2
1526	4155	4
1298	3833	17
102	1636	35
264	1410	35
2393	2844	35
3564	541	16
2690	3833	17
4274	3580	35
595	571	35
855	865	35
12	1781	35
1356	4313	34
94	1715	35
2202	2156	35
1240	3753	35
359	3731	3
2356	3544	35
2924	3467	41
352	438	44
1334	2131	35
1281	4450	3
119	1019	16
2089	3833	29
3189	1210	35
3309	3833	0
3137	1052	35
1332	1686	35
1232	3770	3
1501	3938	15
1345	2680	35
2351	3699	35
1348	1412	35
2867	438	44
1856	3833	17
677	1650	3
486	946	41
1910	90	35
3537	2142	35
3227	2647	13
2140	4301	3
802	1818	35
3404	2177	35
4336	1820	31
15	4413	41
2060	3527	36
2856	3833	0
677	3833	0
3644	1261	23
100	1950	3
3905	3905	33
2316	438	44
134	1583	3
1908	927	23
1633	4357	23
488	2947	35
3150	3113	35
1298	2441	23
3467	98	43
1908	438	44
486	2089	2
3335	4335	35
1068	71	35
568	1306	23
2646	3421	35
2445	3612	23
453	4374	35
4438	1495	33
1200	3708	35
2140	3499	29
3538	4020	35
2418	3014	16
44	1256	35
734	3646	35
1035	2644	35
3280	3977	35
3724	1191	3
4430	1325	3
1705	3833	0
2877	311	35
2306	1641	35
12	2388	3
4427	95	3
1232	1857	3
3946	703	41
2657	4380	13
3150	3545	35
1856	962	31
3597	306	23
3564	3416	3
853	438	44
1827	4001	3
4180	4189	35
4427	169	3
2872	3484	3
2369	3615	41
2847	3927	35
2955	2461	3
27	4302	2
4303	966	35
2286	3228	3
3635	2443	34
1289	1505	31
2867	618	35
2029	4200	35
2989	3546	35
1232	3473	3
3428	2225	35
2234	1837	35
1420	1908	2
4412	132	13
616	1610	3
854	126	3
3591	2525	35
3587	1434	35
3570	3833	17
2690	3833	0
818	3223	31
3322	2296	13
1805	325	35
3273	1111	33
3137	2324	35
2838	543	35
2676	3380	35
2638	3615	41
2872	3541	3
399	3499	13
2598	4112	3
4364	4102	35
1956	3098	35
3623	876	35
3875	1337	35
2445	438	44
1326	949	35
1805	3954	35
3269	2302	35
1307	962	31
1240	3833	0
3322	2524	35
4246	4019	3
2069	2714	35
1708	438	44
4430	3833	17
279	3453	35
616	1698	3
696	3014	16
2471	1964	3
3469	4053	41
1432	4414	35
2351	4165	35
8	3556	43
2286	3222	3
855	1853	35
2213	2283	13
4448	845	35
1940	2475	35
1440	732	35
3724	438	44
3335	1568	3
1861	3117	35
3273	119	2
4302	1747	35
399	4448	3
99	4047	35
2872	2102	35
1334	1571	35
2837	1064	35
3749	2522	35
2090	1645	43
2868	2106	35
4221	3833	15
871	3068	35
3747	1758	35
1908	3030	13
2512	2476	31
3189	3014	16
3732	2877	3
4196	3848	23
1805	3833	23
1633	3833	17
1886	430	29
3137	4363	35
3322	1903	35
12	2757	35
3599	1424	35
3587	4298	35
3259	3621	35
134	294	3
4303	3014	16
1990	2378	35
2140	1154	3
703	3161	2
3581	1670	41
399	3014	16
2340	3014	16
2316	3014	16
1440	3904	35
1730	3971	33
200	2130	35
703	4155	4
905	4360	13
2369	2369	33
2800	912	3
1240	3291	35
3137	3833	15
3269	2653	35
3273	2987	2
3963	1774	3
2955	3833	0
2427	2109	3
486	4255	2
3930	447	31
413	185	35
4364	4102	35
2822	1679	35
